,0
2365,NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)c1nc2ccccc2s1
2366,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nc2ccccc2s1
2367,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc(cc1)C(N)=N
2368,NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)c1nccs1
2369,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)c1nccs1
2370,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1ccccc1)C(=O)c1nc2ccccc2s1
2371,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C=O
2372,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)c1nccs1
2373,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C=O
2374,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1
2375,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C=O
2376,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(C)=O)C(O)=O
2377,NC(N)=NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C=O
2378,NC(=N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1)C=O
2379,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(C)=O)C(N)=O
2380,COc1cc(cc(OC)c1OC)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O
2381,COc1cc(cc(OC)c1OC)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
2382,COc1cc(cc(OC)c1OC)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2383,COc1ccccc1N1CCN(CC1)c1nc2n(C)c(=O)n(C)c(=O)c2[nH]1
2384,COc1cc(cc(OC)c1OC)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2385,COc1cc(cc(OC)c1OC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O
2386,COc1ccc(cc1)N1CCN(CC1)c1nc(N)nc2n(C)c(=O)n(C)c(=O)c12
2387,COc1ccccc1N1CCN(CC1)c1nc2n(C)c(=O)n(C)c(=O)c2n1C
2388,COc1cc(cc(OC)c1OC)C(=O)N[C@H]1CC[C@@H](CC1)N1CCN(CC1)c1ccccc1
2389,COc1cc(cc(OC)c1OC)C(=O)N1CCC(CC1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O
2390,COc1ccc(cc1)N1C(=O)\C(=C/c2ccc(O)cc2)N=C1c1ccccc1
2391,COc1ccccc1N1CCN(CC1)c1nc2n(C)c(=O)n(C)c(=O)c2n1N
2392,COc1cc(cc(OC)c1OC)C(=O)N1CCC(CC1)N1c2ccccc2Sc2ccccc12
2393,COc1cc(cc(OC)c1OC)C(=O)N1CCN(CC1)c1nc(N)nc(N)n1
2394,COc1ccccc1N1CCN(CC1)c1nc2n(C)c(=O)n(C)c(=O)c2s1
2395,COc1ccc(cc1)N1CCN(CC1)c1nc(N)nc2n(ncc12)-c1ccccc1
2396,COc1ccccc1N1CCN(CC1)c1ncnc2n(ncc12)-c1ccccc1
2397,COc1ccc(cc1)N1CCN(CC1)c1nc(N)nc2n(cnc12)-c1ccccc1
2398,COc1ccc(cc1)N1CCN(CC1)c1nc2ccccc2n1Cc1ccccc1
2399,COc1cc(cc(OC)c1OC)C(=O)N1CCC(CC1)c1ccccc1
2400,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2401,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2402,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13
2403,CN[C@H]1C[C@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2404,CN[C@@H]1C[C@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2405,CN[C@H]1C[C@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2406,CN[C@@H]1C[C@@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2407,CN[C@@H]1C[C@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2408,CN[C@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2409,CN[C@H]1C[C@@H]2O[C@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2410,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2411,CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2412,CN[C@@H]1C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2413,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1
2414,CN[C@H]1C[C@@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2415,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN3CCN(C)CC3)c3ccccc3)C(=O)Nc2c1
2416,CN[C@H]1C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13
2417,COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC
2418,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCN(C)CC1
2419,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N(C)C
2420,COc1ccc(cc1)S(=O)(=O)N1CCSC(C)(C)[C@@H]1C(=O)NO
2421,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)[C@H](C(C)C)C(=O)NO
2422,COc1ccc(cc1)-c1ccc(cc1)S(=O)(=O)N[C@H](C(C)C)C(O)=O
2423,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(cc1)-c1ccccc1
2424,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)CC(=O)NO
2425,COc1ccc(cc1)S(=O)(=O)N(CC(=O)NO)Cc1ccc(cc1)[N+]([O-])=O
2426,COc1ccc(cc1)S(=O)(=O)N(CC(C)C)C(CCSCc1ccccc1)C(=O)NO
2427,COc1ccc(cc1)S(=O)(=O)N(Cc1ccccc1)C(C)C(=O)NO
2428,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(Br)cc1
2429,CC(C)[C@H](NS(=O)(=O)c1ccc(cc1)-c1ccccc1)C(=O)NO
2430,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccccc1
2431,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O
2432,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1c(F)cccc1F
2433,COc1ccc(cc1)S(=O)(=O)N(CC(=O)NO)Cc1ccc(cc1)-c1ccccc1
2434,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1cccc(c1)[N+]([O-])=O
2435,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(Cl)cc1
2436,COc1ccc(cc1)-c1ccc(cc1)S(=O)(=O)N[C@H](C(C)C)C(=O)NO
2437,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1cccc2ccccc12
2438,COc1ccc(cc1)S(=O)(=O)N(CC(=O)NO)Cc1ccccc1
2439,ONC(=O)CN(Cc1ccc(cc1)[N+]([O-])=O)S(=O)(=O)c1ccc(cc1)C#N
2440,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O
2441,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O
2442,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]2(O)C#C
2443,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O
2444,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2O
2445,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]34C)[C@@H]1CCC2=O
2446,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2OC(C)=O
2447,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O
2448,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@]2(C)C
2449,C[C@]12CC[C@H]3[C@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O
2450,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]34C)[C@@H]1CC[C@@H]2O
2451,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2
2452,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)C1CCC2=O
2453,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2(C)C
2454,C[C@]12CC[C@H]3[C@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O
2455,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@H]2O
2456,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O
2457,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC(C)=C2O
2458,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CCC34)[C@@H]1CCC2=O
2459,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)C1CCC2
2460,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1cccc(F)c1
2461,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1cccc(Cl)c1
2462,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccccc1
2463,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccc(F)cc1
2464,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccc(Cl)s1
2465,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccc(Cl)cc1
2466,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1cccnc1
2467,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1cncc(Cl)c1
2468,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccc2OCOc2c1
2469,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccc2occc2c1
2470,CN1C[C@H]2C[C@H]1CN2c1cnc(cn1)-c1cccc(F)c1
2471,CN1C[C@H]2C[C@H]1CN2c1cnc(cn1)-c1cccc(Cl)c1
2472,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccc(F)cn1
2473,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1cccc2ccccc12
2474,CN1C2CCC1CC(C2)OC(=O)c1cn(CC(F)(F)F)c2ncccc12
2475,CN1C[C@@H]2C[C@H]1CN2c1cnc(cn1)-c1ccccn1
2476,CN1C[C@H]2C[C@H]1CN2c1cnc(cn1)-c1ccccc1
2477,CN1C2CCC1CC(C2)OC(=O)c1cn(CC(F)F)c2ncccc12
2478,CN1C2CCC1CC(C2)OC(=O)c1c[nH]c2ccccc12
2479,CN1CCC[C@H]1COc1cnc(Cl)c(Cl)c1
2480,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4ccccn34)cc2C(F)(F)F)CC1
2481,CC(=O)N1CCC(CC1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCCCC1
2482,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1
2483,CN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1
2484,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cccnn34)cc2C(F)(F)F)CC1
2485,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(c2)-c2cnc3cc(ccn23)-c2cnn(C)c2)CC1
2486,COc1cc2c(Oc3ccc(NC(=O)NN4C(SCC4=O)c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCOCC1
2487,Cc1ccc(cc1NC(=O)c1cnc2ccccn12)-c1noc(n1)C1CC(F)(F)C1
2488,CC(=O)N1CCC(CC1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1
2489,CN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3cnc4ccccn34)c2)CC1
2490,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1
2491,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCOCC1
2492,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4cc(ccn34)C(F)(F)F)CC1
2493,COc1cc2c(Oc3ccc(NC(=O)NN4C(SCC4=O)c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCCCC1
2494,COc1cc2c(Oc3ccc(NC(=O)NN4C(SCC4=O)c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCCC1
2495,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(NC(=O)c3cnc4ccccn34)c2)CC1
2496,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCCCC1
2497,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCCCC1
2498,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCCC1
2499,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c2cc1OC
2500,CC(C)COc1ccc(cc1C#N)-c1nc(C)c([se]1)C(O)=O
2501,CC(C)Oc1ccc(cc1C#N)-c1nc(C)c([se]1)C(O)=O
2502,Cc1nc([se]c1C(O)=O)-c1ccc(C#N)c(c1)C#N
2503,CC(C)COc1ccc(cc1C#N)-c1ccc(cc1C#N)C(O)=O
2504,CC(C)Oc1ccc(cc1C#N)-c1ccc(cc1C#N)C(O)=O
2505,CN(C)c1ccc(cc1C#N)-c1ccc(cc1C#N)C(O)=O
2506,OC(=O)c1ccc(cc1O)-c1cc(cc2ccccc12)C#N
2507,CC(C)(C)c1ccc(cc1C#N)-c1ccc(cc1C#N)C(O)=O
2508,Cc1nc([se]c1C(O)=O)-c1ccc(C#N)c(c1)C(O)=O
2509,Cc1nc([se]c1C(O)=O)-c1ccc(C)c(c1)C#N
2510,Cc1nc([se]c1C(O)=O)-c1cccc(c1)C#N
2511,Cc1ccc(cc1C#N)-c1ccc(cc1C#N)C(O)=O
2512,Cc1nc([se]c1C(O)=O)-c1ccc(cc1)C#N
2513,OC(=O)c1ccc(cc1O)-c1ccc(cc1C#N)-c1ccc(cc1)C#N
2514,CC(C)COc1ccc(cc1C#N)-c1ccc(cc1C#N)C#N
2515,CC(C)Oc1ccc(cc1C#N)-c1ccc(cc1C#N)C#N
2516,OC(=O)c1ccc(cc1O)-c1ccc(cc1O)C#N
2517,CC(C)COc1ccc(cc1C#N)-c1nc(C)c([se]1)C(O)CO
2518,CC(C)Oc1ccc(cc1C#N)-c1nc(C)c([se]1)C(O)CO
2519,CN(C)c1ccc(cc1C#N)-c1ccc(cc1C#N)C#N
2520,NC(CCc1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2521,CC(C)C[C@H](NC(=O)[C@H](CS)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2522,CC(C)C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2523,C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2524,C[C@H](NC(=O)[C@H](CS)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2525,CC(C)C[C@H](NC(=O)[C@H](CS)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2526,C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O
2527,NC(CCc1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2528,CC(C)C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2529,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)CP(O)(=O)C([NH3+])Cc1ccccc1)C(O)=O
2530,C[C@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2531,N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2532,C[C@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2533,NC(CCc1ccccc1)P(O)(=O)CC(Cc1ccccc1)C(O)=O
2534,N[C@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2535,NC(CCc1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(O)=O
2536,N[C@@H](Cc1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(O)=O
2537,CC(C)CC(CP(O)(=O)C(Cc1ccccc1)C(O)=O)C(O)=O
2538,NC(CS)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2539,[NH3+]C(CS)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2540,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2541,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2542,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2543,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2544,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2545,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(O)=O
2546,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(O)=O
2547,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2548,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(O)=O
2549,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(O)=O
2550,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(O)=O
2551,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2552,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2553,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2554,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2555,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(O)=O
2556,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2557,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
2558,CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
2559,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CC(C)C)C(O)=O
2560,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2cc(nn12)C(F)(F)F
2561,CCn1nc(cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O)-c1cccc(c1)-c1ccc(cc1)S(C)(=O)=O
2562,COc1ccc(-c2nc(C(=O)NCc3ccc(F)c(F)c3)c(CN)o2)c2ccc(nc12)C(F)(F)F
2563,CCn1nc(cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O)-c1cccc(c1)-c1cccc(c1)C(=O)NC1CC1
2564,COc1ccc(-c2nc(C(=O)NCc3ccc(F)cc3F)c(CN)o2)c2ccc(nc12)C(F)(F)F
2565,COc1ccc(-c2nc(C(=O)NCc3ccc(F)cc3)c(CN)o2)c2ccc(nc12)C(F)(F)F
2566,CCn1nc(cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O)-c1cccc(c1)-c1cccc(c1)C(=O)NCCN1CCOCC1
2567,CCn1nc(cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O)-c1cccc(c1)-c1cc(OC)c(OC)c(OC)c1
2568,COc1ccc(cc1OC)C1=NN(C2CCN(CC2)C(=O)CN2C(=O)CCC2=O)C(=O)C1(C)C
2569,CCn1nc(cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O)-c1cccc(c1)-c1cccc(c1)S(C)(=O)=O
2570,CCn1nc(cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O)-c1cccc(c1)-c1cccc(c1)-c1nn[nH]n1
2571,CCn1nc(cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O)-c1cccc(c1)-c1ccc(cc1)C(=O)NC1CC1
2572,COc1ccc(cc1OC)[C@H](Cc1c(Cl)c[n+]([O-])cc1Cl)OC(=O)c1ccc(CN2CCOCC2)s1
